Date,Campaign_ID,Campaign_Name,Ad_Set_Name,Platform,Objective,Target_Audience,Location,Age_Group,Gender,Device,Ad_Format,Impressions,Reach,Clicks,CTR_Percent,CPC_INR,Spend_INR,Leads,Add_to_Cart,Purchases,Conversion_Rate_Percent,Revenue_INR,ROAS,Bounce_Rate_Percent,Avg_Session_Duration_Sec,Landing_Page,UTM_Campaign
2025-08-04,CMP-8618,Executive Burnout Recovery,Upgradable motivating architecture,LinkedIn,Traffic,Corporate Managers,Noida,18-24,Other,Mobile,Video,126893,111506,2568,2.02,50.83,130531.44,257,75,20,0.78,1900000,14.56,78.05,127,/weekend-reset,executive_burnout_recovery
2025-03-03,CMP-1218,Luxury Nature Escape,Synergized 6thgeneration hierarchy,Facebook,Traffic,Business Owners,Chennai,45-54,Male,Mobile,Lead Form,21958,15714,244,1.11,50.22,12253.68,47,14,6,2.46,432000,35.25,65.49,518,/executive-detox-guide,luxury_nature_escape
2025-07-23,CMP-3103,Luxury Digital Detox,Proactive disintermediate task-force,Facebook,Conversions,High Income Professionals,Nashik,18-24,Other,Tablet,Story Ad,50598,39513,900,1.78,83.8,75420.0,43,14,5,0.56,360000,4.77,70.25,974,/burnout-recovery,luxury_digital_detox
2025-07-02,CMP-9044,Remote Wellness Retreat,Devolved human-resource infrastructure,Facebook,Website Visits,Startup Founders,Nashik,45-54,Male,Tablet,Lead Form,177816,147952,3198,1.8,9.56,30572.88,71,18,3,0.09,285000,9.32,42.69,39,/burnout-recovery,remote_wellness_retreat
2025-04-15,CMP-7962,Remote Wellness Retreat,Enterprise-wide analyzing help-desk,Facebook,Engagement,Startup Founders,Noida,18-24,Male,Mobile,Story Ad,5086,4314,91,1.79,33.33,3033.03,4,0,0,0.0,0,0.0,35.97,160,/mental-reset-retreat,remote_wellness_retreat
2025-07-10,CMP-6475,Remote Wellness Retreat,Progressive encompassing process improvement,Facebook,Website Visits,Startup Founders,Nashik,45-54,Other,Desktop,Lead Form,160050,108053,2817,1.76,11.21,31578.57,194,34,14,0.5,1190000,37.68,56.55,533,/burnout-recovery,remote_wellness_retreat
2025-04-30,CMP-9012,Weekend Mental Reset,Right-sized 4thgeneration superstructure,Instagram,Traffic,Working Professionals,Vadodara,35-44,Female,Tablet,Lead Form,170502,145853,3361,1.97,22.41,75320.01,342,95,41,1.22,4920000,65.32,63.83,308,/executive-retreat,weekend_mental_reset
2025-06-30,CMP-1992,Focus & Productivity Retreat,Universal stable analyzer,LinkedIn,Engagement,C-Suite Leaders,Ahmedabad,25-34,Other,Tablet,Story Ad,117821,86195,1570,1.33,96.86,152070.2,225,93,17,1.08,1224000,8.05,78.42,668,/executive-detox-guide,focus_&_productivity_retreat
2025-03-29,CMP-3063,Luxury Nature Escape,Intuitive multi-tasking infrastructure,Facebook,Traffic,Business Owners,Hyderabad,18-24,Female,Tablet,Video,165819,139834,1574,0.95,63.53,99996.22,156,24,7,0.44,840000,8.4,70.21,58,/weekend-reset,luxury_nature_escape
2025-07-23,CMP-4922,Executive Burnout Recovery,Total 3rdgeneration instruction set,LinkedIn,Conversions,Corporate Managers,Pune,35-44,Male,Mobile,Lead Form,76255,46557,1397,1.83,49.97,69808.09,125,25,3,0.21,360000,5.16,54.71,941,/luxury-cabins,executive_burnout_recovery
2025-07-24,CMP-4178,Remote Wellness Retreat,Synergized mobile instruction set,Facebook,Engagement,Startup Founders,Vadodara,18-24,Male,Mobile,Lead Form,134551,85066,3143,2.34,12.2,38344.6,167,45,16,0.51,1152000,30.04,48.41,715,/weekend-reset,remote_wellness_retreat
2025-05-09,CMP-1097,Silent Productivity Camp,Assimilated next generation initiative,LinkedIn,Website Visits,Tech Employees,Udaipur,45-54,Male,Tablet,Image,150961,117893,1713,1.13,8.29,14200.77,30,9,3,0.18,216000,15.21,51.5,153,/luxury-cabins,silent_productivity_camp
2025-01-08,CMP-1430,Eco Adventure Cabins,Optional heuristic attitude,Instagram,Traffic,Gen-Z Eco Travelers,Mangalore,25-34,Other,Mobile,Lead Form,47896,41237,1562,3.26,11.65,18197.3,4,1,0,0.0,0,0.0,52.58,532,/weekend-reset,eco_adventure_cabins
2025-08-29,CMP-4510,Remote Wellness Retreat,Right-sized context-sensitive productivity,Facebook,Conversions,Startup Founders,Mysuru,45-54,Other,Tablet,Image,157000,95577,2719,1.73,32.97,89645.43,215,82,11,0.4,1045000,11.66,37.03,77,/weekend-reset,remote_wellness_retreat
2025-06-20,CMP-4873,Mindful Weekend Escape,Customer-focused global hardware,Instagram,Engagement,Corporate Executives,Mumbai,35-44,Female,Desktop,Video,162133,136096,3817,2.35,90.51,345476.67,321,100,34,0.89,2448000,7.09,59.39,200,/executive-detox-guide,mindful_weekend_escape
2025-04-08,CMP-5997,Focus & Productivity Retreat,Integrated web-enabled paradigm,LinkedIn,Lead Generation,C-Suite Leaders,Hyderabad,25-34,Other,Desktop,Video,40400,34954,622,1.54,43.07,26789.54,92,46,16,2.57,1520000,56.74,60.89,42,/luxury-cabins,focus_&_productivity_retreat
2025-02-17,CMP-7534,Focus & Productivity Retreat,Synergistic context-sensitive process improvement,LinkedIn,Lead Generation,C-Suite Leaders,Gurugram,18-24,Other,Tablet,Story Ad,157984,108625,3995,2.53,70.39,281208.05,356,120,57,1.43,3705000,13.18,67.03,711,/luxury-cabins,focus_&_productivity_retreat
2025-02-22,CMP-7638,Nature Reset Experience,Total fault-tolerant extranet,Facebook,Engagement,Millennial Travelers,Delhi,18-24,Other,Desktop,Carousel,67017,40282,1597,2.38,29.18,46600.46,57,19,4,0.25,288000,6.18,41.74,679,/book-now,nature_reset_experience
2025-05-21,CMP-5482,Luxury Nature Escape,User-centric bandwidth-monitored circuit,Facebook,Traffic,Business Owners,Surat,35-44,Female,Tablet,Video,157897,133103,3338,2.11,50.27,167801.26,571,76,17,0.51,1105000,6.59,41.5,505,/executive-retreat,luxury_nature_escape
2025-01-09,CMP-4770,Luxury Digital Detox,Sharable analyzing solution,Facebook,Website Visits,High Income Professionals,Patna,25-34,Female,Desktop,Story Ad,11001,9041,120,1.09,88.44,10612.8,8,1,0,0.0,0,0.0,61.83,426,/luxury-cabins,luxury_digital_detox
2025-08-03,CMP-2247,Silent Productivity Camp,Multi-channeled human-resource infrastructure,LinkedIn,Traffic,Tech Employees,Surat,25-34,Other,Tablet,Image,91173,63928,1506,1.65,26.68,40180.08,98,26,5,0.33,325000,8.09,51.71,731,/executive-detox-guide,silent_productivity_camp
2025-03-21,CMP-3900,Eco Adventure Cabins,Persevering regional flexibility,Instagram,Website Visits,Gen-Z Eco Travelers,Udaipur,35-44,Female,Tablet,Story Ad,17982,14747,557,3.1,11.3,6294.1,0,0,0,0.0,0,0.0,53.73,907,/executive-detox-guide,eco_adventure_cabins
2025-04-13,CMP-5635,Focus & Productivity Retreat,User-friendly incremental intranet,LinkedIn,Engagement,C-Suite Leaders,Gurugram,25-34,Female,Mobile,Story Ad,158208,133860,2153,1.36,105.92,228045.76,267,94,13,0.6,1560000,6.84,55.71,327,/executive-detox-guide,focus_&_productivity_retreat
2025-06-12,CMP-1289,Eco Adventure Cabins,Re-contextualized contextually-based paradigm,Instagram,Engagement,Gen-Z Eco Travelers,Udaipur,35-44,Female,Mobile,Image,34223,20999,2027,5.92,11.17,22641.59,11,3,0,0.0,0,0.0,42.85,552,/luxury-cabins,eco_adventure_cabins
2025-06-23,CMP-5744,Eco Adventure Cabins,Right-sized local groupware,Instagram,Lead Generation,Gen-Z Eco Travelers,Nashik,18-24,Male,Desktop,Story Ad,26796,21034,1061,3.96,11.32,12010.52,2,0,0,0.0,0,0.0,65.21,895,/burnout-recovery,eco_adventure_cabins
2025-05-11,CMP-9685,Luxury Digital Detox,Reduced holistic groupware,Facebook,Website Visits,High Income Professionals,Bhubaneswar,45-54,Male,Tablet,Image,94378,66573,990,1.05,74.86,74111.4,294,32,4,0.4,288000,3.89,22.78,336,/burnout-recovery,luxury_digital_detox
2025-01-09,CMP-7559,Eco Adventure Cabins,Focused systematic forecast,Instagram,Website Visits,Gen-Z Eco Travelers,Noida,45-54,Other,Tablet,Lead Form,100199,79851,6030,6.02,4.67,28160.1,40,9,3,0.05,360000,12.78,61.94,340,/book-now,eco_adventure_cabins
2025-07-25,CMP-7640,Luxury Digital Detox,Phased optimal attitude,Facebook,Lead Generation,High Income Professionals,Noida,18-24,Other,Mobile,Video,21628,19805,505,2.33,43.69,22063.45,121,11,1,0.2,72000,3.26,49.39,477,/mental-reset-retreat,luxury_digital_detox
2025-01-13,CMP-9929,Focus & Productivity Retreat,Quality-focused exuding initiative,LinkedIn,Traffic,C-Suite Leaders,Mysuru,35-44,Female,Mobile,Image,175102,114690,1571,0.9,57.58,90458.18,161,27,6,0.38,510000,5.64,46.74,157,/burnout-recovery,focus_&_productivity_retreat
2025-06-16,CMP-7636,Executive Burnout Recovery,Open-source upward-trending implementation,LinkedIn,Website Visits,Corporate Managers,Nagpur,45-54,Male,Tablet,Video,42310,36251,567,1.34,102.72,58242.24,57,14,2,0.35,170000,2.92,66.98,226,/luxury-cabins,executive_burnout_recovery
2025-06-27,CMP-7222,Luxury Nature Escape,Operative zero tolerance adapter,Facebook,Conversions,Business Owners,Delhi,45-54,Female,Mobile,Carousel,92624,61492,2086,2.25,98.96,206430.56,323,51,24,1.15,2880000,13.95,68.63,911,/burnout-recovery,luxury_nature_escape
2025-08-15,CMP-6875,Nature Reset Experience,Up-sized content-based flexibility,Facebook,Lead Generation,Millennial Travelers,Kochi,25-34,Other,Desktop,Video,154857,121286,3142,2.03,19.88,62462.96,216,74,13,0.41,845000,13.53,40.07,601,/mental-reset-retreat,nature_reset_experience
2025-07-18,CMP-8276,Eco Adventure Cabins,Networked context-sensitive interface,Instagram,Conversions,Gen-Z Eco Travelers,Jaipur,25-34,Male,Desktop,Lead Form,75395,66918,2296,3.05,7.19,16508.24,2,0,0,0.0,0,0.0,78.57,750,/weekend-reset,eco_adventure_cabins
2025-08-05,CMP-5755,Luxury Digital Detox,Integrated explicit hub,Facebook,Engagement,High Income Professionals,Nagpur,45-54,Female,Mobile,Image,90323,62505,2764,3.06,31.97,88365.08,373,127,37,1.34,3515000,39.78,37.33,972,/mental-reset-retreat,luxury_digital_detox
2025-01-29,CMP-7680,Eco Adventure Cabins,Innovative responsive Internet solution,Instagram,Engagement,Gen-Z Eco Travelers,Noida,45-54,Male,Desktop,Story Ad,49465,38871,956,1.93,9.94,9502.64,1,0,0,0.0,0,0.0,82.37,157,/weekend-reset,eco_adventure_cabins
2025-08-29,CMP-7741,Weekend Mental Reset,Integrated responsive analyzer,Instagram,Website Visits,Working Professionals,Chennai,25-34,Male,Desktop,Story Ad,97552,53871,1473,1.51,16.86,24834.78,117,23,7,0.48,840000,33.82,39.95,339,/mental-reset-retreat,weekend_mental_reset
2025-06-23,CMP-9182,Nature Reset Experience,Profound full-range encryption,Facebook,Lead Generation,Millennial Travelers,Chennai,18-24,Female,Desktop,Image,70834,45443,1165,1.64,31.0,36115.0,71,22,9,0.77,1080000,29.9,52.25,580,/executive-detox-guide,nature_reset_experience
2025-08-10,CMP-6495,Executive Burnout Recovery,Cross-platform content-based portal,LinkedIn,Lead Generation,Corporate Managers,Nagpur,25-34,Male,Mobile,Image,38862,24211,788,2.03,83.3,65640.4,134,14,6,0.76,432000,6.58,57.26,125,/book-now,executive_burnout_recovery
2025-06-06,CMP-3445,Mindful Weekend Escape,Customizable disintermediate strategy,Instagram,Lead Generation,Corporate Executives,Ahmedabad,25-34,Female,Desktop,Carousel,158670,116509,2926,1.84,38.75,113382.5,306,45,23,0.79,2760000,24.34,94.46,129,/executive-detox-guide,mindful_weekend_escape
2025-01-02,CMP-8514,Silent Productivity Camp,Assimilated non-volatile secured line,LinkedIn,Conversions,Tech Employees,Mumbai,35-44,Female,Desktop,Video,43653,30270,650,1.49,26.57,17270.5,44,8,4,0.62,260000,15.05,58.65,468,/executive-retreat,silent_productivity_camp
2025-01-26,CMP-2805,Eco Adventure Cabins,Reverse-engineered bifurcated success,Instagram,Lead Generation,Gen-Z Eco Travelers,Chennai,45-54,Female,Mobile,Carousel,46060,25843,1879,4.08,11.19,21026.01,1,0,0,0.0,0,0.0,59.72,71,/luxury-cabins,eco_adventure_cabins
2025-03-16,CMP-1627,Luxury Nature Escape,Implemented 24hour definition,Facebook,Website Visits,Business Owners,Coimbatore,45-54,Female,Mobile,Lead Form,128536,95157,2333,1.82,82.26,191912.58,255,64,7,0.3,455000,2.37,25.5,432,/burnout-recovery,luxury_nature_escape
2025-05-18,CMP-1390,Executive Burnout Recovery,Quality-focused neutral task-force,LinkedIn,Traffic,Corporate Managers,Udaipur,45-54,Male,Desktop,Video,14280,13006,322,2.25,68.19,21957.18,97,22,2,0.62,130000,5.92,55.34,25,/burnout-recovery,executive_burnout_recovery
2025-07-06,CMP-9153,Nature Reset Experience,Public-key explicit approach,Facebook,Engagement,Millennial Travelers,Trivandrum,35-44,Male,Mobile,Video,98864,81739,1524,1.54,29.94,45628.56,110,22,8,0.52,960000,21.04,65.11,889,/mental-reset-retreat,nature_reset_experience
2025-02-13,CMP-1846,Remote Wellness Retreat,Profit-focused value-added initiative,Facebook,Conversions,Startup Founders,Chandigarh,35-44,Male,Desktop,Story Ad,14304,11600,98,0.69,14.93,1463.14,2,0,0,0.0,0,0.0,56.95,398,/book-now,remote_wellness_retreat
2025-02-21,CMP-4256,Mindful Weekend Escape,Universal content-based budgetary management,Instagram,Traffic,Corporate Executives,Bengaluru,45-54,Female,Desktop,Image,15870,11240,206,1.3,78.23,16115.38,19,6,0,0.0,0,0.0,36.38,364,/book-now,mindful_weekend_escape
2025-04-20,CMP-8581,Mindful Weekend Escape,Upgradable regional time-frame,Instagram,Website Visits,Corporate Executives,Nashik,45-54,Male,Mobile,Video,132474,88133,2199,1.66,41.5,91258.5,94,59,30,1.36,1950000,21.37,44.61,451,/burnout-recovery,mindful_weekend_escape
2025-05-26,CMP-3773,Mindful Weekend Escape,Cross-group user-facing model,Instagram,Lead Generation,Corporate Executives,Lucknow,35-44,Male,Tablet,Story Ad,169460,107092,3459,2.04,99.86,345415.74,311,109,54,1.56,3510000,10.16,58.11,877,/book-now,mindful_weekend_escape
2025-05-11,CMP-6349,Mindful Weekend Escape,Synergized local forecast,Instagram,Conversions,Corporate Executives,Mangalore,35-44,Other,Tablet,Lead Form,32291,27787,368,1.14,66.05,24306.4,41,9,4,1.09,260000,10.7,43.95,796,/mental-reset-retreat,mindful_weekend_escape
2025-06-17,CMP-5236,Executive Burnout Recovery,Implemented leadingedge time-frame,LinkedIn,Engagement,Corporate Managers,Patna,25-34,Female,Desktop,Story Ad,99627,81619,2471,2.48,41.47,102472.37,617,156,76,3.08,4940000,48.21,66.85,828,/book-now,executive_burnout_recovery
2025-03-18,CMP-7476,Nature Reset Experience,Virtual fault-tolerant pricing structure,Facebook,Lead Generation,Millennial Travelers,Trivandrum,45-54,Female,Mobile,Lead Form,28804,18619,785,2.73,16.16,12685.6,41,17,8,1.02,520000,40.99,70.36,161,/luxury-cabins,nature_reset_experience
2025-05-08,CMP-6356,Eco Adventure Cabins,Synergized optimal portal,Instagram,Engagement,Gen-Z Eco Travelers,Chandigarh,35-44,Female,Desktop,Story Ad,102904,66848,3973,3.86,5.42,21533.66,2,1,0,0.0,0,0.0,68.99,432,/weekend-reset,eco_adventure_cabins
2025-05-11,CMP-6692,Eco Adventure Cabins,Open-architected leadingedge framework,Instagram,Website Visits,Gen-Z Eco Travelers,Vizag,18-24,Male,Tablet,Carousel,44920,30193,2003,4.46,4.81,9634.43,3,0,0,0.0,0,0.0,34.13,737,/weekend-reset,eco_adventure_cabins
2025-05-31,CMP-6472,Mindful Weekend Escape,Reverse-engineered mission-critical model,Instagram,Lead Generation,Corporate Executives,Coimbatore,45-54,Other,Mobile,Video,22929,13259,405,1.77,70.51,28556.55,33,6,2,0.49,240000,8.4,41.13,209,/luxury-cabins,mindful_weekend_escape
2025-06-11,CMP-1871,Luxury Digital Detox,Sharable homogeneous benchmark,Facebook,Traffic,High Income Professionals,Nashik,18-24,Female,Mobile,Video,53350,30573,298,0.56,22.31,6648.38,40,13,4,1.34,380000,57.16,53.29,356,/luxury-cabins,luxury_digital_detox
2025-01-11,CMP-9689,Eco Adventure Cabins,Realigned system-worthy interface,Instagram,Conversions,Gen-Z Eco Travelers,Lucknow,25-34,Male,Mobile,Lead Form,49070,28529,1603,3.27,11.34,18178.02,5,1,0,0.0,0,0.0,63.29,693,/mental-reset-retreat,eco_adventure_cabins
2025-06-29,CMP-9081,Luxury Digital Detox,Advanced interactive artificial intelligence,Facebook,Traffic,High Income Professionals,Bhubaneswar,18-24,Other,Mobile,Carousel,131011,120462,347,0.26,58.98,20466.06,40,13,4,1.15,380000,18.57,47.1,160,/weekend-reset,luxury_digital_detox
2025-07-02,CMP-7894,Luxury Digital Detox,Open-architected homogeneous contingency,Facebook,Conversions,High Income Professionals,Jaipur,25-34,Male,Desktop,Image,59367,49562,49,0.08,53.79,2635.71,2,1,0,0.0,0,0.0,48.2,165,/book-now,luxury_digital_detox
2025-03-14,CMP-3754,Luxury Digital Detox,Ameliorated zero administration interface,Facebook,Traffic,High Income Professionals,Noida,25-34,Female,Tablet,Video,137497,91917,1849,1.34,89.85,166132.65,306,101,26,1.41,2470000,14.87,57.49,523,/executive-detox-guide,luxury_digital_detox
2025-05-19,CMP-1604,Remote Wellness Retreat,Reduced demand-driven neural-net,Facebook,Conversions,Startup Founders,Noida,45-54,Other,Desktop,Story Ad,7023,6004,64,0.91,22.66,1450.24,3,0,0,0.0,0,0.0,47.72,660,/mental-reset-retreat,remote_wellness_retreat
2025-08-04,CMP-2452,Nature Reset Experience,Synchronized national parallelism,Facebook,Conversions,Millennial Travelers,Mysuru,45-54,Male,Tablet,Carousel,98368,77588,2512,2.55,30.62,76917.44,99,25,7,0.28,455000,5.92,71.54,583,/executive-detox-guide,nature_reset_experience
2025-07-05,CMP-1774,Weekend Mental Reset,Multi-lateral context-sensitive throughput,Instagram,Website Visits,Working Professionals,Udaipur,25-34,Female,Desktop,Lead Form,10188,5814,179,1.76,21.09,3775.11,7,2,0,0.0,0,0.0,67.63,666,/mental-reset-retreat,weekend_mental_reset
2025-05-08,CMP-9575,Focus & Productivity Retreat,Business-focused holistic firmware,LinkedIn,Website Visits,C-Suite Leaders,Nagpur,25-34,Male,Mobile,Story Ad,79099,64643,1555,1.97,51.64,80300.2,274,83,17,1.09,1105000,13.76,89.52,209,/burnout-recovery,focus_&_productivity_retreat
2025-06-24,CMP-3687,Luxury Digital Detox,Face-to-face dedicated strategy,Facebook,Engagement,High Income Professionals,Bengaluru,35-44,Male,Tablet,Lead Form,56688,38818,789,1.39,69.48,54819.72,266,29,4,0.51,260000,4.74,48.45,632,/executive-retreat,luxury_digital_detox
2025-01-25,CMP-2562,Remote Wellness Retreat,Open-source incremental project,Facebook,Traffic,Startup Founders,Chennai,25-34,Male,Tablet,Story Ad,134330,90146,2866,2.13,18.53,53106.98,168,45,18,0.63,1710000,32.2,56.55,179,/burnout-recovery,remote_wellness_retreat
2025-08-08,CMP-1221,Remote Wellness Retreat,Cross-group value-added capacity,Facebook,Conversions,Startup Founders,Ahmedabad,25-34,Other,Mobile,Story Ad,104132,72135,2260,2.17,30.48,68884.8,169,40,10,0.44,850000,12.34,52.76,499,/luxury-cabins,remote_wellness_retreat
2025-03-04,CMP-9153,Executive Burnout Recovery,User-centric upward-trending help-desk,LinkedIn,Traffic,Corporate Managers,Bengaluru,45-54,Female,Tablet,Image,111195,86921,1314,1.18,40.89,53729.46,159,19,8,0.61,520000,9.68,36.86,645,/mental-reset-retreat,executive_burnout_recovery
2025-08-12,CMP-7694,Focus & Productivity Retreat,Innovative bandwidth-monitored task-force,LinkedIn,Traffic,C-Suite Leaders,Mumbai,18-24,Female,Tablet,Image,25637,15620,81,0.32,26.47,2144.07,21,4,1,1.23,120000,55.97,81.12,137,/luxury-cabins,focus_&_productivity_retreat
2025-04-24,CMP-4929,Eco Adventure Cabins,Proactive system-worthy Graphic Interface,Instagram,Engagement,Gen-Z Eco Travelers,Vadodara,45-54,Female,Mobile,Story Ad,42131,37296,1445,3.43,12.02,17368.9,1,0,0,0.0,0,0.0,65.38,710,/executive-detox-guide,eco_adventure_cabins
2025-08-08,CMP-3451,Luxury Digital Detox,Balanced bi-directional benchmark,Facebook,Lead Generation,High Income Professionals,Pune,18-24,Female,Mobile,Story Ad,21787,16495,563,2.58,44.61,25115.43,144,35,15,2.66,1425000,56.74,54.41,790,/executive-retreat,luxury_digital_detox
2025-05-24,CMP-7590,Executive Burnout Recovery,Customizable user-facing workforce,LinkedIn,Traffic,Corporate Managers,Chennai,25-34,Female,Tablet,Image,36596,30379,130,0.36,50.51,6566.3,7,1,0,0.0,0,0.0,71.6,324,/burnout-recovery,executive_burnout_recovery
2025-08-12,CMP-1816,Luxury Digital Detox,Progressive systemic circuit,Facebook,Conversions,High Income Professionals,Nagpur,25-34,Male,Desktop,Story Ad,134224,75748,2115,1.58,73.09,154585.35,366,107,24,1.13,2040000,13.2,73.94,121,/weekend-reset,luxury_digital_detox
2025-04-23,CMP-2416,Luxury Nature Escape,Up-sized holistic function,Facebook,Engagement,Business Owners,Trivandrum,18-24,Female,Desktop,Video,15034,8870,269,1.79,41.77,11236.13,27,5,2,0.74,144000,12.82,64.44,81,/weekend-reset,luxury_nature_escape
2025-08-11,CMP-1307,Luxury Digital Detox,Robust neutral instruction set,Facebook,Website Visits,High Income Professionals,Bhubaneswar,25-34,Other,Desktop,Story Ad,99149,61924,2519,2.54,40.57,102195.83,421,149,61,2.42,7320000,71.63,63.98,146,/luxury-cabins,luxury_digital_detox
